  0.00	-30000.00
  1.00	-60000.00
  2.00	-90000.00
  3.00	-120000.00
  4.00	-115200.00
  5.00	-110400.00
  6.00	-105600.00
  7.00	-100800.00
  8.00	-87295.36
  9.00	-50400.00
 10.00	  0.00
 11.00	50400.00
 12.00	87295.36
 13.00	100800.00
 14.00	87295.36
 15.00	50400.00
 16.00	  0.00
 17.00	-50400.00
 18.00	-87295.36
 19.00	-100800.00
 20.00	-87295.36
 21.00	-50400.00
 22.00	  0.00
 23.00	50400.00
 24.00	87295.36
 25.00	100800.00
 26.00	87295.36
 27.00	50400.00
 28.00	  0.00
 29.00	-50400.00
 30.00	-87295.36
 31.00	-100800.00
 32.00	-87295.36
 33.00	-50400.00
 34.00	 -0.00
 35.00	-17503.74
 36.00	-34475.63
 37.00	-50400.00
 38.00	-64792.99
 39.00	-77217.28
 40.00	-87295.36
 41.00	-94721.02
 42.00	-99268.62
 43.00	-100800.00
 44.00	-99268.62
 45.00	-94721.02
 46.00	-87295.36
 47.00	-77217.28
 48.00	-64792.99
 49.00	-50400.00
 50.00	-34475.63
 51.00	-17503.74
 52.00	  0.00
 53.00	17503.74
 54.00	34475.63
 55.00	50400.00
 56.00	64792.99
 57.00	77217.28
 58.00	87295.36
 59.00	94721.02
 60.00	99268.62
 61.00	100800.00
 62.00	99268.62
 63.00	94721.02
 64.00	87295.36
 65.00	77217.28
 66.00	64792.99
 67.00	50400.00
 68.00	34475.63
 69.00	17503.74
 70.00	  0.00
 71.00	-17503.74
 72.00	-34475.63
 73.00	-50400.00
 74.00	-64792.99
 75.00	-77217.28
 76.00	-87295.36
 77.00	-94721.02
 78.00	-99268.62
 79.00	-100800.00
 80.00	-99268.62
 81.00	-94721.02
 82.00	-87295.36
 83.00	-77217.28
 84.00	-64792.99
 85.00	-50400.00
 86.00	-34475.63
 87.00	-17503.74
 88.00	 -0.00
 89.00	-100800.00
 90.00	  0.00
 91.00	100800.00
